Codigo;Descripcion;UbicacionCorregida;DisponibleCodigo;UDS_1Mes;UDS_3Meses;Almacen;Catalogo;Obsoleto;Tipo;UbicacionCodigo;Padre;UbicacionPadre;DisponiblePadre;Volumen;Peso;DeptATerceros;DeptDeTerceros;UbicacionCodigoAlt1;UbicacionCodigoAlt2;Existencias;EAN;MOSTRAR EN HEATMAP
1ARM001940BT;ARM.813/40 MADERA BCO TEXTURA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM001940NS;ARM.813/40 MADERA NQ/SATINADO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0019BT;ARM.813/40 BCO TEXTURADO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0019C;*ANU*ARM.813/40 CROMO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0019NS;ARMAZON 7143/2X10 NQ/SAT PINTURA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;8430390318591;
1ARM0020;ARMAZON 7143/2X15 BRUTO BAÑO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0020230;ARM.813/2X30 BRUTO MADERA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0020230N;ARM.813/2X30 MADERA NQ/SATINA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0020BT;ARM.813/2X30 BCO TEXTURADO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0020C;ARM.813/2X30 CROMO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0020NS;ARMAZON 7143/2X15 NQ/SAT (PINTURA);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;8430390318669;
1ARM0021A;*ANU*ARMAZON 2025 SOBREM.AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0021MA;ARMAZON 2025 SOBREM.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM002239;ARM.850/2X39 MADERA BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM002239NS;*ANU*ARM.850/2X39 MADERA NQ/SA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM002254;ARMAZON 850/2X54 MADERA BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM002254NS;ARM.850/2X54 MADERA NQ/SAT.;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0023A;ARMAZON 2025/3 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0023MA;ARMAZON 2025/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0025A;ARMAZON 2025/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0025MA;*ANULADO*ARMAZON 2025/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0026;ARMAZON 771 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0026MA;ARM.771 TIERRA (BRUTO);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0026MAT;ARM.771 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0027;ARMAZON 820 T5 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0027B;ARM.820 T5 BLANCO ROTO;;0;;;OTRO;CHANCAS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0027TI;*ANU*ARM.820 T5 TITANIO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0028;ARMAZON HIERRO BRUTO PARA KIT ELÉCTRICO (400x150x100 MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;2;0;0;;;0;;
1ARM0028B;ARMAZON HIERRO BLANCO PARA KIT ELÉCTRICO (400x150x100 MM);;0;;;OTRO;OTROS;VERDADERO;COMP;;1ARM0028;;0;0;2;0;0;;;0;;
1ARM0031CRR;ARMAZON 2027 SOBRE.CREMA RECTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0031CRT;ARMAZON 2027 SOBRE.CREMA TULIP;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0033CR;ARMAZON 2027/3 CREMA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0035CR;ARMAZON 2027/5 CREMA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM00472;ARMAZON 718/72 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM00472B;ARMAZ.718/72 BCO CAPA FI(550)#;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM00472NM;ARMAZ.718/72 TIT CAPA F#;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM005;ARMAZON 5873/2X30 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0051MA;ARMAZON 2016/1 COLGANTE MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0051V;ARMAZON 2016/1 COLGANTE VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0053MA;ARMAZON 2016/3 MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0053V;ARMAZON 2016/3 VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0055MA;ARMAZON 2016/5 MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM005B;ARM.5873/2X30 BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM005MA;ARMAZON 2016/1 SOBREM MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM005V;ARMAZON 2016/1 SOBREM VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM006;ARM.1043/1X39 BRUTO AZ;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0063NM;ARMAZON 2015/3 NIQUEL MATE/ORO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0063U;ARMAZON 2015/3 CUERO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0065NM;ARMAZON 2015/5 NIQUEL MAT/ORO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0065U;*ANU*ARMAZON 2015/5 CUERO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM006C;ARM.1043/1X39 CROMO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0073N;ARMAZON 2026/3 NEGRO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM007N;ARMAZON 2026/1 SOBREM NEGRO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0083MA;ARMAZON 2028/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM008MA;ARMAZON 2028/2029  SOBREM MARR;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM008N;ARMAZON 2028/2029 SOBREM NEGRO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0095MA;ARMAZON 2029/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0101A;ARMAZON 2023/1 SOBREM AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0101MA;ARMAZON 2023/1 SOBREM MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0103AZ;ARMAZON 2023/3 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0103MA;ARMAZON 2023/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0105A;ARMAZON 2023/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0105MA;ARMAZON 2023/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM010A;ARMAZON 2023/40 PLAFON AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM010MA;ARMAZON 2023/40 PLAFON MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0111A;ARMAZON 2030/1 SOBREM.AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0111CR;ARMAZON 2030/1 SOBREM.CREMA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0111MA;ARMAZON 2030/1 SOBREM.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0113AZ;ARMAZON 2030/3 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0113CR;ARMAZON 2030/3 CREMA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0113MA;ARMAZON 2030/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0121A;ARMAZON 2024 SOBRE.AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0121MA;ARMAZON 2024 SOBRE.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0125A;ARMAZON 2024/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0125MA;ARMAZON 2024/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0125V;ARMAZON 2024/5 VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0133CR;ARMAZON 2030/3 CREMA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0135A;ARMAZON 2030/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0135CR;ARMAZON 2030/5 CREMA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0135MA;ARMAZON 2030/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0141MA;ARMAZON 2034 SOBRE.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0143MA;ARMAZON 2034/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0145MA;ARMAZON 2034/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0151O;ARMAZON 2035 SOBRE.ORO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0151VE;ARMAZON 2035 SOBRE.VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0153O;ARMAZON 2035/3 ORO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0153VE;ARMAZON 2035/3 VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0156O;ARMAZON 2035/6 ORO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0156VE;ARMAZON 2035/6 VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0161MA;ARMAZON 2037 SOBRE.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0165A;ARMAZON 2037/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0165MA;ARMAZON 2037/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0171A;ARMAZON 2038 SOBRE.AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0171MA;ARMAZON 2038 SOBRE.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0173A;ARMAZON 2038/3 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0173MA;ARMAZON 2038/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0175A;ARMAZON 2038/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0175MA;ARMAZON 2038/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0176A;ARMAZON 2038/6 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0176MA;ARMAZON 2038/6 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM017A;ARMAZON 2038 APL.AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM017MA;ARMAZON 2038 APL.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM018;ARMAZON 2039 APL.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0181;ARMAZON 2039 SOBRE.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0181A;ARMAZON 2039 SOBRE.AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0181MA;ARMAZON 2039 SOBRE.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0183;ARMAZON 2039/3 COLG.BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0183A;*ANULADO*ARMAZON 2039/3 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0183MA;ARMAZON 2039/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0185A;ARMAZON 2039/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0185MA;ARMAZON 2039/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM018A;ARMAZON 2039 APL.AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM018MA;ARMAZON 2039 APL.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0191A;ARMAZON 2040 SOBRE.AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0191MA;ARMAZON 2040 SOBRE.MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0193A;ARMAZON 2040/3 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0193MA;ARMAZON 2040/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0195A;ARMAZON 2040/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0195MA;ARMAZON 2040/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM020001;*****CODIGO ANULADO*****;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM020001NM;*****CODIGO ANULADO*****;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM020001O;*****CODIGO ANULADO*****;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM020230BT;ARM.813/2X30 MADERA BCO TEXTUR;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0205A;ARMAZON 2007/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0205V;ARMAZON 2007/5 VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM020A;ARMAZON 2007 SOBREMESA AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM020V;ARMAZON 2007 SOBREMESA VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0215A;ARMAZON 2006/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0215V;ARMAZON 2006/5 VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0223MA;ARMAZON 2019/3 MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0225MA;ARMAZON 2019/5 MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM022MA;ARMAZON 2019/1 SM MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0231A;ARMAZON 260/1 SM AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0231RS;ARMAZON 260/1 SM ROSA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0231V;ARMAZON 260/1 SM VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0233;*ANU*ARMAZON 260/3 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0233A;ARMAZON 260/3 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0233RS;ARMAZON 260/3 ROSA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0233V;ARMAZON 260/3 VERDE;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0243MA;ARMAZON 2020/3 MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0243V;ARMAZON 2020/3 VERDE OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM02440MA;ARMAZON 2042/40 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0245MA;ARMAZON 2042/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0251MA;ARMAZON 2036/1 MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0251U;ARMAZON 2022 COLGANTE CUERO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0253MA;ARMAZON 2020/3 MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0253U;ARMAZON 2022/3 CUERO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0255MA;ARMAZON 2036/5 MARRON OXIDO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0255U;ARMAZON 2022/5 CUERO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0263A;ARMAZON 2041 /3 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0263MA;ARMAZON 2041/3 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0265A;ARMAZON 2041/5 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0265MA;ARMAZON 2041/5 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM026A;ARMAZON 2041/1 AZUL;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM026MA;ARMAZON 2041/1 MARRON;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM027236;ARMAZON 151 2X36PL BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM027236PL;ARMAZON 151 2X36PL PLATA(550)#;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM027236TI;ARMAZON 151 2X36PL TITAN(550);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM028230;ARMAZON 152/2X30 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM028230PL;ARMAZON 152/2X30 PLATA(557);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM028230TI;ARMAZON 152/2X30 TITNIO(557);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM02840;ARMAZON 152/40 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM02840PL;ARMAZON 152/40 PLATA(557);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM02840TI;ARMAZON 152/40 TITANIO(557);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM029;ARMAZON PLAFON 153 SUPERIOR BR;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0291;ARM.153-161 2X30 SUPERIOR BRUT;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0291PL;*ANU*ARM.153-161/2X30 SUP.PLAT;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0292;ARM.153/2X30 INFERIOR BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM0292PL;*ANU*ARM.153/2X30 INF.PLATA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM029PL;************CODIGO ANULADO****;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM030;ARMAZON 161/2X30 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM030001;*****CODIGO ANULADO*****;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM030001O;*****CODIGO ANULADO*****;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM030268;ARMAZON 268/3 BRUTO (JAULA);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM030268O;ARMAZON 268/3 ORO (JAULA);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM030PL;ARMAZON 161/2X30 PLATA(550);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM031239;ARM.850/2X39 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM031239NS;ARM.850/2X39 NIQ.SATINADO;;0;;;OTRO;CHANCAS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM031239PL;ARM.850/2X39 PLATA;;0;;;OTRO;CHANCAS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM031254;ARM.850/2X54 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM031254NS;ARM.850/2X54 NQ/SATINADO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM031254PL;ARM.850/2X54 PLATA;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM032218;ARMAZON 868/40 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM032218B;ARMAZON 868/40 BLANCO(550);;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM033218;ARMAZON 867/2X36PL BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM033218B;ARM.867/2X36PL BCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM034218;ARMAZON 869/40 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM034218B;ARM.869/40 BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM034218E;ARMAZON 869/2X18 C/INTERR.BRU;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM034218EB;ARMAZON 869/2X18 C/INT.BLANCO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
1ARM034230;ARMAZON 869/2X30 BRUTO;;0;;;OTRO;OTROS;VERDADERO;COMP;;;;;0;0;0;0;;;0;;
